POS	WORD	SEGMENTED
ADJ	най-чисти	най-чист+и
ADJ	най-чистите	най-чисти+те
ADJ	най-чисто	най-чист+о
ADJ	най-чудесната	най-чудесната
ADJ	най-чудесно	най-чудесно
ADJ	най-чудесното	най-чудесното
ADJ	най-чудната	най-чудната
ADJ	най-чудни	най-чудни
ADJ	най-чудните	най-чудни+те
ADJ	най-чудновати	най-чудновати
ADJ	най-чудното	най-чудното
ADJ	най-шилния	най-шилния
ADJ	най-широка	най-широка
ADJ	най-широките	най-широкия+е
ADJ	най-широкия	най-широкия
ADJ	най-щастлив	най-щастлив
ADJ	най-щастлива	най-щастлив+а
ADJ	най-щастливата	най-щастливата
ADJ	най-щастливите	най-щастлив+ите
ADJ	най-щастливият	най-щастлив+ият
ADJ	най-щастливото	най-щастливото
ADJ	най-юначния	най-юначния
ADJ	най-ярки	най-ярки
ADJ	наказаните	наказаните
ADJ	наказаният	наказаният
ADJ	наказателно	наказателно
ADJ	накамарена	накамарена
ADJ	накамарени	накамарени
ADJ	накапалите	накапалите
ADJ	накацали	накацали
ADJ	наквасеното	наквасеното
ADJ	накитена	накитена
ADJ	накичени	накичени
ADJ	наклан	наклан
ADJ	наклонената	наклонената
ADJ	наковални	наковални
ADJ	наковалните	наковални+те
ADJ	накована	накована
ADJ	накъдрени	накъдрени
ADJ	накълцано	накълцано
ADJ	належащо	належащо
ADJ	налетите	налетите
ADJ	наловени	наловени
ADJ	налудничави	налудничави
ADJ	налягали	налягали
ADJ	намазан	намазан
ADJ	намазана	намазан+а
ADJ	намазани	намазан+и
ADJ	намазаните	намазани+те
ADJ	намалялата	намалялата
ADJ	намацаните	намацаните
ADJ	намерената	намерената
ADJ	намерени	намерени
ADJ	намерено	намерено
ADJ	намереното	намереното
ADJ	наместо	наместо
ADJ	наметнати	наметнати
ADJ	наметнато	наметнато
ADJ	намокрени	намокрени
ADJ	намокрените	намокрени+те
ADJ	намокреният	намокрени+ят
ADJ	намръщен	намръщен
ADJ	намръщена	намръщен+а
ADJ	намусен	намусен
ADJ	нанесените	нанесените
ADJ	нанизана	нанизана
ADJ	нанизаните	нанизана+те
ADJ	наново	наново
ADJ	наобиколена	наобиколена
ADJ	наопаки	наопаки
ADJ	наострени	наострени
ADJ	наостри	наостри
ADJ	нападалите	нападалия+е
ADJ	нападалия	нападалия
ADJ	нападнатата	нападнатата
ADJ	наперен	наперен
ADJ	наперени	наперен+и
ADJ	наперено	наперен+о
ADJ	напереното	напереното
ADJ	напечатано	напечатано
ADJ	напечен	напечен
ADJ	напечените	напечен+ите
ADJ	напечено	напечен+о
ADJ	напиканато	напиканато
ADJ	написан	написан
ADJ	написана	написан+а
ADJ	написани	написан+и
ADJ	написано	написан+о
ADJ	написаното	написаното
ADJ	наплашено	наплашено
ADJ	наподобяващ	наподобяващ
ADJ	напоена	напоена
ADJ	напомнящ	напомнящ
ADJ	напомняща	напомнящ+а
ADJ	направен	направен
ADJ	направена	направен+а
ADJ	направени	направен+и
ADJ	направените	направени+те
ADJ	направено	направен+о
ADJ	напразни	напразни
ADJ	напразно	напразно
ADJ	напрашен	напрашен
ADJ	напрашена	напрашен+а
ADJ	напрашената	напрашената
ADJ	напращяла	напращяла
ADJ	напрегнат	напрегнат
ADJ	напрегната	напрегнат+а
ADJ	напрегнато	напрегнат+о
ADJ	напрегнатото	напрегнатото
ADJ	напредналата	напредналата
ADJ	напречната	напречната
ADJ	напречния	напречния
ADJ	напречното	напречното
ADJ	напръскана	напръскана
ADJ	напръскани	напръскани
ADJ	напръхнала	напръхнала
ADJ	напръхналата	напръхналата
ADJ	напудрена	напудрена
ADJ	напукана	напукана
ADJ	напуканата	напуканата
ADJ	напукани	напукани
ADJ	напуканите	напукана+те
ADJ	напукания	напукани+я
ADJ	напуканото	напуканото
ADJ	напуснатото	напуснатото
ADJ	напълнен	напълнен
ADJ	напълнена	напълнен+а
ADJ	напълнено	напълнен+о
ADJ	наранен	наранен
ADJ	наранената	наранената
ADJ	наранено	наранен+о
ADJ	нараненото	нараненото
ADJ	нарастващ	нарастващ
ADJ	нарастваща	нарастващ+а
ADJ	нареден	нареден
ADJ	наредена	нареден+а
ADJ	наредената	наредената
ADJ	наредени	нареден+и
ADJ	наредените	наредени+те
ADJ	наречен	наречен
ADJ	наречена	наречен+а
ADJ	наречени	наречен+и
ADJ	наречените	наречени+те
ADJ	наречения	наречени+я
ADJ	наречено	наречен+о
ADJ	нарисуван	нарисуван
ADJ	нарисувана	нарисуван+а
ADJ	нарисуваната	нарисуваната
ADJ	нарисувани	нарисуван+и
ADJ	нарисувано	нарисуван+о
ADJ	нарисуваното	нарисуваното
ADJ	наров	наров
ADJ	народен	народен
ADJ	народна	народна
ADJ	народната	народната
ADJ	народни	народни
ADJ	народните	народна+те
ADJ	народния	народни+я
